key,frequency,latitude,longitude,name
7021537,250,24.5667,-81.8,"key west, florida keys, monroe, florida"
1000046,18,-17,-65,bolivia
1000056,16,-10,-76,"Peru, South America, "
1000066,125,56,10,"Danmark, Europe, "
1005692,7,51.4167,-.05,"sydenham,greater london,england,united kingdom,europe"
2002152,272,37,-78.6833,"Charlotte, Virginia, United States"
2002166,184,36.75,-78.9333,"Halifax, Virginia, United States"
2002175,113,37.7833,-78.7833,"Nelson, Virginia, United States"
2007681,42,35.7667,-91.6333,"napoleon, henry, ohio,Henry,Ohio,United States,North and Central America;Beulah Island Landing, Desha, Arkansas,Desha,Arkansas,United States,North and Central America;Napoleon, Independence, Arkansas,Independence,Arkansas,United States,North and Central America"
2012621,2,38.0167,-122.1167,"martinez, contra costa, california"
2016859,20,41.1333,-73.25,"Fairfield, Fairfield, Connecticut"
2026334,4,41.0333,-88.8667,"Ancona, Livingston, Illinois"
2027728,15,40.7667,-89.95,"elmwood, peoria, illinois"
2027946,2,41.8667,-90.15,"fulton, callaway, missouri,Callaway,Missouri,United States,North and Central America;fulton, oswego, new york,Oswego,New York,United States,North and Central America;fulton, whitesides, illinois,Whiteside,Illinois,United States,North and Central America;fulton, lauderdale, tennessee,Lauderdale,Tennessee,United States,North and Central America"
2028231,117,40.3,-90.05,"la habana,ciudad de la habana,cuba,north and central america,Ciudad de la Habana,Cuba,North and Central America;havana, schuyler, new york,Schuyler,New York,United States,North and Central America;havana, mason, illinois,Mason,Illinois,United States,North and Central America"
2033971,29,41.4667,-87.05,"valparaiso, porter, indiana"
2048064,21,39.3667,-77.2667,"New Market, Frederick, Maryland"
2057136,2,34.95,-89.8167,"Olive Branch, De Soto, Mississippi"
2058848,41,38.8333,-91.9333,"fulton, callaway, missouri,Callaway,Missouri,United States,North and Central America;fulton, oswego, new york,Oswego,New York,United States,North and Central America;fulton, whitesides, illinois,Whiteside,Illinois,United States,North and Central America;fulton, lauderdale, tennessee,Lauderdale,Tennessee,United States,North and Central America"
2060333,21,38.7833,-90.4667,"Saint Charles, Saint Charles, Missouri"
2063790,20,42.8833,-70.8667,"seabrook island, charleston, south carolina,Charleston,South Carolina,United States,North and Central America;seabrook, rockingham, new hampshire,Rockingham,New Hampshire,United States,North and Central America"
2069306,13,43.3167,-76.4167,"fulton, callaway, missouri,Callaway,Missouri,United States,North and Central America;fulton, oswego, new york,Oswego,New York,United States,North and Central America;fulton, whitesides, illinois,Whiteside,Illinois,United States,North and Central America;fulton, lauderdale, tennessee,Lauderdale,Tennessee,United States,North and Central America"
2078652,2,40.8,-82.9667,"Bucyrus, Crawford, Ohio"
2079123,1,39.5167,-84.0667,"Corwin, Warren, Ohio"
2080037,2,40.4,-82.3167,"Howard, Knox, Ohio"
2080924,171,41.3833,-84.1167,"napoleon, henry, ohio,Henry,Ohio,United States,North and Central America;Beulah Island Landing, Desha, Arkansas,Desha,Arkansas,United States,North and Central America;Napoleon, Independence, Arkansas,Independence,Arkansas,United States,North and Central America"
2086240,2,40.6833,-80.3,"Beaver, Beaver, Pennsylvania"
2094287,2,40.3833,-78.85,"Wesley Chapel, Cambria, Pennsylvania"
2099226,2,35.6,-89.8667,"fulton, callaway, missouri,Callaway,Missouri,United States,North and Central America;fulton, oswego, new york,Oswego,New York,United States,North and Central America;fulton, whitesides, illinois,Whiteside,Illinois,United States,North and Central America;fulton, lauderdale, tennessee,Lauderdale,Tennessee,United States,North and Central America"
2103536,3,32.0333,-99.1167,"Cross Cut, Brown, Texas"
2110776,6,38.3667,-78.9667,"Bridgewater, Rockingham, Virginia"
2111057,66,37.05,-78.6333,"Charlotte Court House, Charlotte, Virginia"
2111511,30,36.9833,-78.6,"Drake's Branch, Charlotte, Virginia"
2111731,118,38.3167,-77.4667,"Falmouth, Stafford, Virginia"
2113276,10,37.4,-78.55,"New Store, Buckingham, Virginia"
2114921,352,38.7,-77.7833,"Warrenton, Fauquier, Virginia"
2115154,257,36.9333,-81.0833,"New Bern, Craven, North Carolina"
2119512,102,39.2667,-81.55,"Parkersburg, Wood, West Virginia"
2120416,34,39.0333,-80.4667,"Weston, Lewis, West Virginia"
2127558,15,31.3667,-82.3167,"Alabaha River, Pierce, Georgia"
2131960,280,41.1167,-85.7,"America, Wabash, Indiana"
2165488,35,33.8,-91.0167,"napoleon, henry, ohio,Henry,Ohio,United States,North and Central America;Beulah Island Landing, Desha, Arkansas,Desha,Arkansas,United States,North and Central America;Napoleon, Independence, Arkansas,Independence,Arkansas,United States,North and Central America"
2183738,11,37.4833,-77.25,","
2349730,14,34.2,-80.7333,Camp Carter
2359699,1,42.8833,-70.9,"Grape Hill, United States, North and Central America"
2374406,355,36.9667,-76.35,"hampton roads, hampton, virginia"
2419102,84,37.3167,-78.2833,"Jamestown, Prince Edward, Virginia"
2650080,62,32.5833,-80.15,"seabrook island, charleston, south carolina,Charleston,South Carolina,United States,North and Central America;seabrook, rockingham, new hampshire,Rockingham,New Hampshire,United States,North and Central America"
2702966,8,37.8167,-82.1,"Sulphur Springs, Logan, West Virginia"
7000084,235,51.5,10.5,"Deutschland, Europe, "
7003120,18,45,8,Piedmont
7003237,24,45.6667,9.5,Lombardy
7003712,57,52.516667,13.4,"Berlin, Berlin, Deutschland"
7004394,2,41.066667,14.333333,"Caserta, Caserta, Campania"
7004531,11,41.083333,14.25,"Santa Maria Capua Vetere, Caserta, Campania"
7005730,28,0,0,malta
7005818,23,-12.0667,-77.15,"callao,callao,peru,south america"
7006455,115,8.95,-79.5,"Panama, Provincia de Panama, Panama"
7006458,36,9.35,-79.9,"colon, provincia de colon, panama"
7007520,298,44,-85,Michigan
7007828,266,44,-73,Vermont
7007868,68,50.833333,4.333333,"bruxelles,bruxelles,belgie,europe"
7010273,29,59.8833,30.25,"Sankt-Peterburg, Sankt-Peterburg, Rossiya"
7010370,4,53.716667,-.333333,"Kingston-Upon-Hull,Kingston upon Hull,England,United Kingdom,Europe"
7010874,13,52.2,.116667,"Cambridge, Cambridgeshire, England"
7011919,4,51.483333,-.6,"Windsor, Berkshire, England"
7012006,10,52.966667,-1.166667,"Nottingham, Nottinghamshire, England"
7013329,45,33.95,-83.3667,"Athens, Clarke, Georgia"
7013405,8,59.9833,29.75,"kronshtadt,kotlin,leningradskaya oblast',rossiya,rossiya,asia"
7013613,34,43.1833,-70.8667,"Dover, Strafford, New Hampshire"
7013952,611,41.8167,-71.4,"Providence, Providence, Rhode Island"
7013961,1039,39,-80,Wirt Court-House
7014076,186,35.3833,-77.9833,"Goldsboro, Wayne, North Carolina"
7014299,563,38.2333,-78.1,"Orange, Orange, Virginia"
7014529,72,39.8,-89.6333,"Springfield, Sangamon, Illinois"
7014532,419,37.2,-93.2833,"Springfield, Greene, Missouri"
7014597,1,52.716667,-2.733333,"Shrewsbury, Shropshire, England"
7014679,32,43.1,-75.2167,"Utica, Oneida, New York"
7015822,211,40.6833,-73.9667,"Brooklyn, New York, Kings"
7016287,120,38.6333,-78.6667,"New Market, Shenandoah, Virginia"
7017456,6,34.5,-93.05,"Hot Springs, Garland, Arkansas"
7018159,95,45.438611,12.326667,"venezia,venezia,veneto,italia,europe"
1000051,11,-2,-77.5,ecuador
1000205,7,34,9,tunisia
1001173,1,21.35,-77.85,"Sacramento, Sacramento, California"
1002362,110,37.95,-76.95,"Essex, Virginia, United States"
1002473,3,28.5333,-82.45,"Hernando, Florida, United States"
1002511,191,37.3,-76.7667,"James City, Virginia, Virginia"
1002538,2,39.0833,-75.55,"Kent, Delaware, United States"
1002547,90,38.2667,-77.15,"King George, Virginia, United States"
1006261,32,30.6,-81.45,"amelia court house, amelia, virginia,Amelia,Virginia,United States,North and Central America;amelia, virginia, united states,Virginia,United States,North and Central America;amelia island, nassau, florida,Nassau,Florida,United States,North and Central America;amelia, clermont, ohio,Clermont,Ohio,United States,North and Central America"
1014775,45,42.9167,-78.9333,"fort erie,ontario,canada,north and central america"
1017299,12,28.916667,-111.6,"Costa Rica,North and Central America,North and Central America;Costa Rica,Sonora,Mexico,North and Central America,Sonora,Mexico,North and Central America"
1124364,199,38.5333,-79.8167,"Greenbrier, West Virginia, United States"
2000642,9,41.6333,-90.6333,"Scott, Iowa, United States"
2001389,1,40.15,-95.7,"Richardson, Nebraska, United States"
2002171,108,36.95,-78.25,"Lunenburg, Virginia, United States"
2008858,6,33.2667,-93.2333,"Magnolia, Columbia, Arkansas"
2009278,70,36.25,-90.9667,"Pocahontas, Randolph, Arkansas"
2017192,1,41.5667,-73.4,"New Milford, Litchfield, Connecticut"
2017311,2,41.8833,-71.95,"Pomfret, Windham, Connecticut"
2020038,53,30.1833,-82.6333,"Lake City, Columbia, Florida"
2024563,251,32,-80.8333,"Portsmouth, Portsmouth, Virginia"
2037600,1,36.75,-83.3333,"Bardo, Harlan, Kentucky"
2039145,11,38.3167,-82.9333,"grayson, carter, kentucky"
2046811,322,39.65,-78.75,"Cumberland, Allegany, Maryland"
2049595,3,42.3833,-72.8333,"chesterfield, chesterfield, south carolina,Chesterfield,South Carolina,United States,North and Central America;chesterfield, chesterfield, virginia,Chesterfield,Virginia,United States,North and Central America;chesterfield, hampshire county, massachusetts,Hampshire,Massachusetts,United States,North and Central America"
2052940,12,42.25,-84.5833,"parma, michigan,Jackson,Michigan,United States,North and Central America;parma,Emilia-Romagna,Italia,Europe"
2058748,46,39.1333,-92.6833,"Fayette, Howard, Missouri"
2059206,1,37.5667,-91.6167,"millboro, grayson, virginia"
2059719,248,39.1667,-91.8667,"Mexico, Audrain, Missouri"
2068750,76,42.2167,-78.2667,"wheeling, ohio, west virginia"
2073012,2,43.2,-77.4167,"Southampton, Hampshire, England"
2078219,8,39.0167,-84.2167,"amelia court house, amelia, virginia,Amelia,Virginia,United States,North and Central America;amelia, virginia, united states,Virginia,United States,North and Central America;amelia island, nassau, florida,Nassau,Florida,United States,North and Central America;amelia, clermont, ohio,Clermont,Ohio,United States,North and Central America"
2082528,53,41.3833,-80.7667,"greenville, pitt, north carolina,Pitt,North Carolina,United States,North and Central America;west mecca, trumbull, ohio,Trumbull,Ohio,United States,North and Central America"
2091418,47,40.8833,-76.7833,"Northumberland, Northumberland, Pennsylvania"
2095539,66,34.7333,-80.0833,"chesterfield, chesterfield, south carolina,Chesterfield,South Carolina,United States,North and Central America;chesterfield, chesterfield, virginia,Chesterfield,Virginia,United States,North and Central America;chesterfield, hampshire county, massachusetts,Hampshire,Massachusetts,United States,North and Central America"
2101777,111,36.45,-83.5667,"tazewell, claiborne, tennessee"
2105926,201,32.5333,-94.3667,"Marshall, Harrison, Texas"
2110708,5,39.05,-77.8167,"Bloomfield, Loudoun, Virginia"
2110717,21,37.3667,-79.8,"Blue Ridge, Botetourt, Virginia"
2111394,375,38.4667,-77.9833,"Culpeper, Culpeper, Virginia"
2111523,125,37.1,-80.6833,"Dublin, Pulaski, Virginia"
2111530,111,38.35,-77.65,"tybee island, tybee island, chatham, georgia"
2111964,9,37.6833,-77.8833,"goochland, virginia, united states,Virginia,United States,North and Central America;goochland, goochland, virginia,Goochland,Virginia,United States,North and Central America"
2114158,141,37.7833,-78.4833,"Scottsville, Albemarle, Virginia"
2117793,60,39.2667,-80.3333,"Clarksburg, Harrison, West Virginia"
2121472,9,42.6667,-89.0167,"Baltimore, Baltimore Independent City, Maryland"
2177806,33,38.2667,-77.9167,"black walnut run, orange, virginia"
2179859,14,37.9,-78.4833,"Blenheim, Albemarle, Virginia"
2239455,11,41.0667,-111.9333,"Church Hills, Davis, Utah"
2255958,1,47.4667,-87.8667,"Copper Harbor, Keweenaw, Michigan"
2280893,18,37.1167,-76.4833,"Deep Creek, Newport News, Virginia"
2589576,1,36.6667,-81.1667,"Point Lookout Mountain, Grayson, Virginia"
2621311,136,37.2333,-80.2,"Roanoke River, United States, North and Central America"
2644778,1,40.9667,-99.2,"Sartoria, Buffalo, Nebraska"
2753461,64,38.6833,-77.9,"Waterloo, Fauquier, Virginia"
2769760,8,38.3833,-75.1,"Isle of Wight, Worcester, Maryland"
7003131,18,44.7,10.083333,"parma, michigan,Jackson,Michigan,United States,North and Central America;parma,Emilia-Romagna,Italia,Europe"
7004543,44,22.25,114.1667,Hong Kong
7005364,7,10,-84,"Costa Rica,North and Central America,North and Central America;Costa Rica,Sonora,Mexico,North and Central America,Sonora,Mexico,North and Central America"
7005443,24,-8.1,-34.8833,"recife,pernambuco,nordeste,brasil,south america"
7005600,6,20.833333,-89,Campeachy
7007082,15,53.271944,-9.048889,"galway,galway,connacht,eire,europe"
7007564,269,44,-71.6667,New Hampshire
7007711,264,41.6667,-71.5,"Ohio, United States, North and Central America"
7007923,38,44,-105.8333,"Washington, District of Columbia, United States"
7008133,57,0,0,"sussex,england,united kingdom,europe"
7008139,120,51.083333,-1.166667,Hampshire
7009546,23,55.95,-3.2,"edinburgh, scotland, united kingdom"
7010413,84,40.4,-3.683333,"madrid,madrid,madrid,espana,europe"
7012999,18,47.55,-52.6667,"Saint John's, Newfoundland, Newfoundland"
7013172,91,45.2667,-66.05,"saint john,new brunswick,canada,north and central america"
7013272,81,40.6167,-80.1167,"allegheny, pennsylvania, united states"
7013485,4,40.8,-91.1,Mt. Chein
7013643,209,32.45,-84.9833,"Columbus, Muscogee, Georgia"
7013645,156,39.95,-82.9833,"Columbus, Franklyn, Ohio"
7013885,8,44.1,-70.2,"Lewiston, Androscoggin, Maine"
7013920,1839,0,0,"fortress monroe, hampton, virginia"
7013956,14,44.25,-72.5667,"montpelier, washington, vermont"
7014021,176,35.2667,-80.85,"mecklenburg, north carolina, united states"
7014142,69,35.6,-77.3667,"greenville, pitt, north carolina,Pitt,North Carolina,United States,North and Central America;west mecca, trumbull, ohio,Trumbull,Ohio,United States,North and Central America"
7014190,7,42.2833,-71.35,"Natick, Middlesex, Massachusetts"
7014210,15,41.3,-72.9167,"New haven, New Haven, Connecticut"
7014242,71,42.3167,-72.6333,"Norfolk County, Virginia"
7014258,61,36.05,-94.15,"Fayetteville, Washington, Arkansas"
7014354,35,44.1,-69.1,"Rockland, Knox, Maine"
7014569,12,41.9,-71.0833,"Taunton, Bristol, Massachusetts"
7014583,38,37.95,-76.75,"Warsaw, Richmond, Virginia"
7014620,438,40.05,-80.7167,"Burlington, Des Moines, Iowa"
7014660,83,42.7167,-73.6833,"Troy, Rensselaer, New York"
7015765,15,43.9,-69.8167,"Bath, Sagadahoc, Maine"
7015770,269,39.0833,-77.65,"loudoun, virginia, united states"
7015802,39,43.9,-69.95,"Brunswick, Cumberland, Maine"
7016102,8,39.55,-76.3,"Harford, Maryland, United States"
7017498,1377,33.4667,-82.0167,"Augusta, Richmond, Georgia"
7017902,14,38.5667,-121.4833,espana
7023856,19,31.222222,121.458056,"Shanghai, Shanghai Shi, Zhonghua"
1000090,99,39.5,-8,Portugal
1002911,89,36.7333,-77.1,Blunt's Depot
1009198,7,33.8833,-77.9667,"smith island, brunswick, north carolina"
1012257,9,37,-76.3,"old point comfort, hampton, virginia"
1015675,2,45.3167,-73.2667,"saint johns, clinton, michigan,Clinton,Michigan,United States,North and Central America;saint john's,newfoundland,newfoundland,canada,north and central america,Newfoundland,Newfoundland,Canada,North and Central America;saint johns, quebec,Quebec,Canada,North and Central America"
2002149,113,37.55,-78.5667,"buckingham, virginia, united states"
2002164,29,36.65,-81.2167,"Southampton, Virginia, United States"
2002241,1,46.3,-117.9333,Court of New York
2002267,41,39.2833,-80.3833,"Harrison, West Virginia, United States"
2002277,20,38.8,-82,"Mason, West Virginia, United States"
2002287,96,38.3167,-80.0333,"Nottoway, Virginia, United States"
2022283,84,31.1333,-81.4833,"Bedford, Bedford, Pennsylvania"
2023617,140,33.0667,-83.2167,"milledgeville, baldwin, georgia"
2044540,19,45.1833,-67.2667,"Calais, Washington, Maine"
2045533,2,43.5833,-70.55,"salmon falls, york, maine,York,Maine,United States,North and Central America;salmon falls river, united states, north and central america,United States,North and Central America"
2050361,114,41.7833,-69.9833,"City Mills, Norfolk, Massachusetts"
2053237,28,43,-84.55,"saint johns, clinton, michigan,Clinton,Michigan,United States,North and Central America;saint john's,newfoundland,newfoundland,canada,north and central america,Newfoundland,Newfoundland,Canada,North and Central America;saint johns, quebec,Quebec,Canada,North and Central America"
2058490,18,38.05,-91.4,"cuba,Cuba,North and Central America;cuba, allegany, new york,Allegany,New York,United States,North and Central America;Cuba, Crawford, Missouri,Crawford,Missouri,United States,North and Central America"
2060834,84,38.2333,-93.3667,"Warsaw, Benton, Missouri"
2095449,68,34.2333,-80.6,"Camden, Kershaw, South Carolina"
2108378,3,32.3833,-96.8333,"waxahachie, ellis, texas"
2110940,14,37.2667,-76.0167,"cape charles, northampton, virginia"
2111950,104,37.4,-76.5167,"Cumberland, Allegany, Maryland"
2113062,19,38.35,-78.7667,"Montevideo, Rockingham, Virginia"
2113636,104,38.2,-78.8833,"Piedmont, Augusta, Virginia"
2113672,1,36.6167,-80.7667,"Piper's Gap, Carroll, Virginia"
2204227,17,31.5167,-111.65,"Buenos Aires, Pima, Arizona"
2247802,3,37.5667,-76.9333,"Cohoke Millpond, King William, Virginia"
2415531,90,36.9,-76.7,"Hanover, Hanover, Virginia"
2427053,5,29.7,-83.2833,"rockbridge, virginia, united states"
2498064,6,37.5167,-77.4333,"Mayos Island, Richmond, Virginia"
2552621,5,30.15,-83.95,"rockbridge, virginia, united states"
2570615,96,37.0167,-78.8833,Fort Powhatan
2572645,1,48.6667,-119.9167,"Peak Creek, Okanogan, Washington"
2638523,1,43.55,-70.95,"salmon falls, york, maine,York,Maine,United States,North and Central America;salmon falls river, united states, north and central america,United States,North and Central America"
7002473,49,41.011046,28.957798,"Istanbul,Istanbul,Marmara,Turkiye,Asia"
7002702,3,0,0,transylvania
7003262,1,45.45,11,"Verona, Verona, Veneto"
7003980,8,43.633333,13.5,"Ancona, Ancona, Marche"
7006278,161,47,20,magyarorszag
7007302,6,47.366667,8.55,"zurich,zurich,schweiz,europe"
7007707,72,35,-98,Oklahoma
